CHROM,POS,fixed,pcadapt,Allele,Annotation,putative_impact,gene(s),uniprot1_id,uniprot1_gene,uniprot1_protein,uniprot1_url,uniprot2_id,uniprot2_gene,uniprot2_protein,uniprot2_url
Sc0001166,72288,,out_GRNvISR;out_GRNvRED;out_BLUvGRN,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63197-pspe_0.1.m1.63198,Q76KP1,B4GALNT4,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4),https://www.uniprot.org/uniprot/Q76KP1,Q7ZY56,heatr6,HEAT repeat-containing protein 6,https://www.uniprot.org/uniprot/Q7ZY56
Sc0001166,72308,,out_GRNvISR;out_BLUvRED;out_BLUvGRN;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63197-pspe_0.1.m1.63198,Q76KP1,B4GALNT4,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4),https://www.uniprot.org/uniprot/Q76KP1,Q7ZY56,heatr6,HEAT repeat-containing protein 6,https://www.uniprot.org/uniprot/Q7ZY56
Sc0001166,72313,,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63197-pspe_0.1.m1.63198,Q76KP1,B4GALNT4,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4),https://www.uniprot.org/uniprot/Q76KP1,Q7ZY56,heatr6,HEAT repeat-containing protein 6,https://www.uniprot.org/uniprot/Q7ZY56
Sc0001167,48040,,out_GRNvISR;out_BLUvISR;out_GRNvRED,ANN=A,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.63214,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001167,69424,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.63214,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001176,103771,fix_ISRvsGRN;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63344-pspe_0.1.m1.63346,Q498C7,Smim14,Small integral membrane protein 14,https://www.uniprot.org/uniprot/Q498C7,Q5RF77,CHFR,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR),https://www.uniprot.org/uniprot/Q5RF77
Sc0001176,118600,fix_ISRvsGRN;fix_ISRvsRED,out_GRNvISR;out_BLUvRED;out_BLUvGRN;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63344-pspe_0.1.m1.63346,Q498C7,Smim14,Small integral membrane protein 14,https://www.uniprot.org/uniprot/Q498C7,Q5RF77,CHFR,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR),https://www.uniprot.org/uniprot/Q5RF77
Sc0001176,118603,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63344-pspe_0.1.m1.63346,Q498C7,Smim14,Small integral membrane protein 14,https://www.uniprot.org/uniprot/Q498C7,Q5RF77,CHFR,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR),https://www.uniprot.org/uniprot/Q5RF77
Sc0001176,118635,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63344-pspe_0.1.m1.63346,Q498C7,Smim14,Small integral membrane protein 14,https://www.uniprot.org/uniprot/Q498C7,Q5RF77,CHFR,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR),https://www.uniprot.org/uniprot/Q5RF77
Sc0001177,213910,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.63373,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001177,39748,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,upstream_gene_variant,MODIFIER,pspe_0.1.m1.63359,Q9D581,Efcab10,EF-hand calcium-binding domain-containing protein 10,https://www.uniprot.org/uniprot/Q9D581,NA,NA,NA,NA
Sc0001180,26578,,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63403-pspe_0.1.m1.63401,NA,NA,NA,NA,Q05941,Chrna7 Acra7,Neuronal acetylcholine receptor subunit alpha-7,https://www.uniprot.org/uniprot/Q05941
Sc0001181,192199,,out_BLUvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63435-pspe_0.1.m1.63438,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001181,192207,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63435-pspe_0.1.m1.63438,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001181,192218,,out_BLUvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63435-pspe_0.1.m1.63438,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001181,192232,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63435-pspe_0.1.m1.63438,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001181,54439,,out_BLUvISR,ANN=T,3_prime_UTR_variant,MODIFIER,pspe_0.1.m1.63422,Q9CXV1,Sdhd,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit),https://www.uniprot.org/uniprot/Q9CXV1,NA,NA,NA,NA
Sc0001181,54480,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,3_prime_UTR_variant,MODIFIER,pspe_0.1.m1.63422,Q9CXV1,Sdhd,Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit),https://www.uniprot.org/uniprot/Q9CXV1,NA,NA,NA,NA
Sc0001182,201197,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,stop_gained,HIGH,pspe_0.1.m1.63454,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001186,102442,,out_BLUvISR;out_REDvISR,ANN=C,missense_variant,MODERATE,pspe_0.1.m1.63520,O75382,TRIM3 BERP RNF22 RNF97,Tripartite motif-containing protein 3 (Brain-expressed RING finger protein) (RING finger protein 22) (RING finger protein 97),https://www.uniprot.org/uniprot/O75382,NA,NA,NA,NA
Sc0001186,118899,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63520-pspe_0.1.m1.63529,O75382,TRIM3 BERP RNF22 RNF97,Tripartite motif-containing protein 3 (Brain-expressed RING finger protein) (RING finger protein 22) (RING finger protein 97),https://www.uniprot.org/uniprot/O75382,NA,NA,NA,NA
Sc0001193,868,,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.63609,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001193,885,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.63609,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001193,898,,out_REDvISR,ANN=T,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.63609,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001197,207802,fix_REDvsBLU;fix_ISRvsRED,out_BLUvRED;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63678-CHR_END,Q95SX7,RTase,Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase),https://www.uniprot.org/uniprot/Q95SX7,NA,NA,NA,NA
Sc0001198,177734,fix_ISRvsGRN;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=G,missense_variant,MODERATE,pspe_0.1.m1.63692,Q91YE6,Ipo9 Imp9 Ranbp9,Importin-9 (Imp9) (Importin-9a) (Imp9a) (Importin-9b) (Imp9b) (Ran-binding protein 9) (RanBP9),https://www.uniprot.org/uniprot/Q91YE6,NA,NA,NA,NA
Sc0001199,126580,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,downstream_gene_variant,MODIFIER,pspe_0.1.m1.63712,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001200,80342,,out_REDvISR,ANN=T,synonymous_variant,LOW,pspe_0.1.m1.63726,P97564,Gpam Gpat1,Glycerol-3-phosphate acyltransferase 1, mitochondrial (GPAT-1) (EC 2.3.1.15),https://www.uniprot.org/uniprot/P97564,NA,NA,NA,NA
Sc0001201,195973,,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63736-pspe_0.1.m1.63735,Q6DDV1,dtwd1,tRNA-uridine aminocarboxypropyltransferase 1 (EC 2.5.1.25) (DTW domain-containing protein 1),https://www.uniprot.org/uniprot/Q6DDV1,Q76KP1,B4GALNT4,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4),https://www.uniprot.org/uniprot/Q76KP1
Sc0001201,195992,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63736-pspe_0.1.m1.63735,Q6DDV1,dtwd1,tRNA-uridine aminocarboxypropyltransferase 1 (EC 2.5.1.25) (DTW domain-containing protein 1),https://www.uniprot.org/uniprot/Q6DDV1,Q76KP1,B4GALNT4,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1 (NGalNAc-T1) (EC 2.4.1.244) (Beta-1,4-N-acetylgalactosaminyltransferase IV) (Beta4GalNAc-T4) (Beta4GalNAcT4),https://www.uniprot.org/uniprot/Q76KP1
Sc0001204,150736,,out_BLUvISR,ANN=C,upstream_gene_variant,MODIFIER,pspe_0.1.m1.63771,Q66JZ4,TCAIM D9Ertd402e Toag1,T-cell activation inhibitor, mitochondrial (Tolerance associated gene-1 protein) (TOAG-1),https://www.uniprot.org/uniprot/Q66JZ4,NA,NA,NA,NA
Sc0001204,150840,,out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.63771,Q66JZ4,TCAIM D9Ertd402e Toag1,T-cell activation inhibitor, mitochondrial (Tolerance associated gene-1 protein) (TOAG-1),https://www.uniprot.org/uniprot/Q66JZ4,NA,NA,NA,NA
Sc0001206,112278,,out_BLUvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121859,,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121862,,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121888,,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121895,,out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121917,,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,121931,,out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,38534,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,38551,,out_BLUvISR;out_REDvISR,ANN=G,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001206,38558,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63788-pspe_0.1.m1.63794,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001207,72364,,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.63799-pspe_0.1.m1.63803,Q7Z494,NPHP3 KIAA2000,Nephrocystin-3,https://www.uniprot.org/uniprot/Q7Z494,Q8YTC2,alr2800,Uncharacterized WD repeat-containing protein alr2800,https://www.uniprot.org/uniprot/Q8YTC2
Sc0001213,103965,,out_BLUvISR,ANN=A,synonymous_variant,LOW,pspe_0.1.m1.63894,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001213,190474,,out_BLUvISR,ANN=T,missense_variant,MODERATE,pspe_0.1.m1.63890,P86982,,Insoluble matrix shell protein 1 (IMSP1) (Fragment),https://www.uniprot.org/uniprot/P86982,NA,NA,NA,NA
Sc0001217,135508,fix_REDvsBLU;fix_BLUvsGRN,out_GRNvISR;out_BLUvRED;out_BLUvGRN;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.63942-pspe_0.1.m1.63941,NA,NA,NA,NA,P34456,F54H12.2,Uncharacterized protein F54H12.2,https://www.uniprot.org/uniprot/P34456
Sc0001217,135546,fix_ISRvsGRN;fix_ISRvsBLU;fix_ISRvsRED,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.63942-pspe_0.1.m1.63941,NA,NA,NA,NA,P34456,F54H12.2,Uncharacterized protein F54H12.2,https://www.uniprot.org/uniprot/P34456
Sc0001219,42865,,out_GRNvISR;out_BLUvISR,ANN=A,5_prime_UTR_variant,MODIFIER,pspe_0.1.m1.63959,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001219,83209,,out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.63959-pspe_0.1.m1.63963,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001221,193725,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intron_variant,MODIFIER,pspe_0.1.m1.63987,Q6AYL5,Sf3b4,Splicing factor 3B subunit 4,https://www.uniprot.org/uniprot/Q6AYL5,NA,NA,NA,NA
Sc0001227,76385,,out_GRNvISR;out_GRNvRED,ANN=A,upstream_gene_variant,MODIFIER,pspe_0.1.m1.64058,P0C1B3,amy1 amyI Taa-G1 AO090023000944; amy2 amyII Taa-G2 AO090120000196,Alpha-amylase A type-1/2 (EC 3.2.1.1) (1,4-alpha-D-glucan glucanohydrolase) (Taka-amylase A) (TAA),https://www.uniprot.org/uniprot/P0C1B3,NA,NA,NA,NA
Sc0001232,110719,,out_REDvISR,ANN=T,synonymous_variant,LOW,pspe_0.1.m1.64120,Q6IRI9,Fmo2,Dimethylaniline monooxygenase [N-oxide-forming] 2 (EC 1.14.13.8) (Dimethylaniline oxidase 2) (Pulmonary flavin-containing monooxygenase 2) (FMO 2),https://www.uniprot.org/uniprot/Q6IRI9,NA,NA,NA,NA
Sc0001233,182184,,out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64137-CHR_END,Q9CW42,Mtarc1 Marc1 Mosc1,Mitochondrial amidoxime-reducing component 1 (mARC1) (EC 1.7.-.-) (Molybdenum cofactor sulfurase C-terminal domain-containing protein 1) (MOSC domain-containing protein 1) (Moco sulfurase C-terminal domain-containing protein 1),https://www.uniprot.org/uniprot/Q9CW42,NA,NA,NA,NA
Sc0001233,182219,,out_GRNvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64137-CHR_END,Q9CW42,Mtarc1 Marc1 Mosc1,Mitochondrial amidoxime-reducing component 1 (mARC1) (EC 1.7.-.-) (Molybdenum cofactor sulfurase C-terminal domain-containing protein 1) (MOSC domain-containing protein 1) (Moco sulfurase C-terminal domain-containing protein 1),https://www.uniprot.org/uniprot/Q9CW42,NA,NA,NA,NA
Sc0001233,182221,,out_GRNvISR;out_BLUvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64137-CHR_END,Q9CW42,Mtarc1 Marc1 Mosc1,Mitochondrial amidoxime-reducing component 1 (mARC1) (EC 1.7.-.-) (Molybdenum cofactor sulfurase C-terminal domain-containing protein 1) (MOSC domain-containing protein 1) (Moco sulfurase C-terminal domain-containing protein 1),https://www.uniprot.org/uniprot/Q9CW42,NA,NA,NA,NA
Sc0001238,190541,,out_BLUvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64221-CHR_END,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001238,190559,,out_BLUvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.64221-CHR_END,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001238,69386,,out_GRNvISR;out_REDvISR,ANN=G,intron_variant,MODIFIER,pspe_0.1.m1.64210,Q8IWQ3,BRSK2 C11orf7 PEN11B SADA STK29 HUSSY-12,Serine/threonine-protein kinase BRSK2 (EC 2.7.11.1) (Brain-selective kinase 2) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 2) (BR serine/threonine-protein kinase 2) (Serine/threonine-protein kinase 29) (Serine/threonine-protein kinase SAD-A),https://www.uniprot.org/uniprot/Q8IWQ3,NA,NA,NA,NA
Sc0001238,69405,,out_REDvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.64210,Q8IWQ3,BRSK2 C11orf7 PEN11B SADA STK29 HUSSY-12,Serine/threonine-protein kinase BRSK2 (EC 2.7.11.1) (Brain-selective kinase 2) (EC 2.7.11.26) (Brain-specific serine/threonine-protein kinase 2) (BR serine/threonine-protein kinase 2) (Serine/threonine-protein kinase 29) (Serine/threonine-protein kinase SAD-A),https://www.uniprot.org/uniprot/Q8IWQ3,NA,NA,NA,NA
Sc0001238,7609,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,synonymous_variant,LOW,pspe_0.1.m1.64209,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001239,59917,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64224-pspe_0.1.m1.64223,NA,NA,NA,NA,P53369,Nudt1 Mth1,7,8-dihydro-8-oxoguanine triphosphatase (EC 3.6.1.55) (2-hydroxy-dATP diphosphatase) (EC 3.6.1.56) (8-oxo-dGTPase) (Nucleoside diphosphate-linked moiety X motif 1) (Nudix motif 1),https://www.uniprot.org/uniprot/P53369
Sc0001240,49653,,out_BLUvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.64240,O86236,HI_1328.1,Uncharacterized transposase-like protein HI_1328.1,https://www.uniprot.org/uniprot/O86236,NA,NA,NA,NA
Sc0001240,49667,,out_BLUvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.64240,O86236,HI_1328.1,Uncharacterized transposase-like protein HI_1328.1,https://www.uniprot.org/uniprot/O86236,NA,NA,NA,NA
Sc0001240,97427,,out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64251-pspe_0.1.m1.64253,Q7Z3K3,POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003,Pogo transposable element with ZNF domain (Suppressor of hairy wing homolog 5) (Zinc finger protein 280E) (Zinc finger protein 635),https://www.uniprot.org/uniprot/Q7Z3K3,NA,NA,NA,NA
Sc0001240,97521,fix_GRNvsRED,out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.64251-pspe_0.1.m1.64253,Q7Z3K3,POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003,Pogo transposable element with ZNF domain (Suppressor of hairy wing homolog 5) (Zinc finger protein 280E) (Zinc finger protein 635),https://www.uniprot.org/uniprot/Q7Z3K3,NA,NA,NA,NA
Sc0001245,27297,,out_REDvISR,ANN=C,intergenic_region,MODIFIER,CHR_START-pspe_0.1.m1.64318,NA,NA,NA,NA,Q6LUR4,mtnN PBPRA0538,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-deoxyadenosine nucleosidase) (DOA nucleosidase) (dAdo nucleosidase) (5'-methylthioadenosine nucleosidase) (MTA nucleosidase) (S-adenosylhomocysteine nucleosidase) (AdoHcy nucleosidase) (SAH nucleosidase) (SRH nucleosidase),https://www.uniprot.org/uniprot/Q6LUR4
Sc0001253,105953,,out_GRNvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64424-CHR_END,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001253,170688,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64424-CHR_END,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001257,176738,,out_GRNvISR;out_BLUvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64471-pspe_0.1.m1.64472,O46680,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),https://www.uniprot.org/uniprot/O46680,Q15678,PTPN14 PEZ PTPD2,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),https://www.uniprot.org/uniprot/Q15678
Sc0001257,176747,,out_GRNvISR;out_BLUvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.64471-pspe_0.1.m1.64472,O46680,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),https://www.uniprot.org/uniprot/O46680,Q15678,PTPN14 PEZ PTPD2,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),https://www.uniprot.org/uniprot/Q15678
Sc0001257,176762,,out_GRNvISR;out_BLUvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64471-pspe_0.1.m1.64472,O46680,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),https://www.uniprot.org/uniprot/O46680,Q15678,PTPN14 PEZ PTPD2,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),https://www.uniprot.org/uniprot/Q15678
Sc0001257,176778,,out_GRNvISR;out_BLUvISR,ANN=T,intergenic_region,MODIFIER,pspe_0.1.m1.64471-pspe_0.1.m1.64472,O46680,TGFBR1,TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I),https://www.uniprot.org/uniprot/O46680,Q15678,PTPN14 PEZ PTPD2,Tyrosine-protein phosphatase non-receptor type 14 (EC 3.1.3.48) (Protein-tyrosine phosphatase pez),https://www.uniprot.org/uniprot/Q15678
Sc0001261,61580,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.64517,O95050,INMT,Indolethylamine N-methyltransferase (Indolamine N-methyltransferase) (EC 2.1.1.49) (EC 2.1.1.96) (Aromatic alkylamine N-methyltransferase) (Amine N-methyltransferase) (Arylamine N-methyltransferase) (Thioether S-methyltransferase) (TEMT),https://www.uniprot.org/uniprot/O95050,NA,NA,NA,NA
Sc0001261,61594,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=T,upstream_gene_variant,MODIFIER,pspe_0.1.m1.64517,O95050,INMT,Indolethylamine N-methyltransferase (Indolamine N-methyltransferase) (EC 2.1.1.49) (EC 2.1.1.96) (Aromatic alkylamine N-methyltransferase) (Amine N-methyltransferase) (Arylamine N-methyltransferase) (Thioether S-methyltransferase) (TEMT),https://www.uniprot.org/uniprot/O95050,NA,NA,NA,NA
Sc0001264,80358,,out_GRNvISR;out_BLUvISR,ANN=A,intron_variant,MODIFIER,pspe_0.1.m1.64557,Q5SPL2,Phf12 Kiaa1523,PHD finger protein 12 (PHD factor 1) (Pf1),https://www.uniprot.org/uniprot/Q5SPL2,NA,NA,NA,NA
Sc0001275,29598,,out_BLUvISR;out_REDvISR,ANN=T,downstream_gene_variant,MODIFIER,pspe_0.1.m1.64712,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001275,29605,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,downstream_gene_variant,MODIFIER,pspe_0.1.m1.64712,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001283,117904,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64839-pspe_0.1.m1.64835,NA,NA,NA,NA,Q9D119,Ppp1r27 Dysfip1,Protein phosphatase 1 regulatory subunit 27 (Dysferlin-interacting protein 1),https://www.uniprot.org/uniprot/Q9D119
Sc0001283,117934,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=A,intergenic_region,MODIFIER,pspe_0.1.m1.64839-pspe_0.1.m1.64835,NA,NA,NA,NA,Q9D119,Ppp1r27 Dysfip1,Protein phosphatase 1 regulatory subunit 27 (Dysferlin-interacting protein 1),https://www.uniprot.org/uniprot/Q9D119
Sc0001283,117991,,out_GRNvISR;out_BLUvISR;out_REDvISR,ANN=C,intergenic_region,MODIFIER,pspe_0.1.m1.64839-pspe_0.1.m1.64835,NA,NA,NA,NA,Q9D119,Ppp1r27 Dysfip1,Protein phosphatase 1 regulatory subunit 27 (Dysferlin-interacting protein 1),https://www.uniprot.org/uniprot/Q9D119
Sc0001283,32854,,out_REDvISR,ANN=A,downstream_gene_variant,MODIFIER,pspe_0.1.m1.64825,NA,NA,NA,NA,NA,NA,NA,NA
Sc0001285,125916,,out_GRNvISR;out_REDvISR,ANN=G,intron_variant,MODIFIER,pspe_0.1.m1.64860,O43808,SLC25A17 PMP34,Peroxisomal membrane protein PMP34 (34 kDa peroxisomal membrane protein) (Solute carrier family 25 member 17),https://www.uniprot.org/uniprot/O43808,NA,NA,NA,NA
